name,race,background,date,class,justClass,subclass,level,feats,HP,AC,Str,Dex,Con,Int,Wis,Cha,alignment,skills,weapons,spells,day,processedAlignment,good,lawful,processedRace,processedSpells,processedWeapons,levelGroup
9f2bcd,HighElf,Entertainer,20180612T23:23:15Z,Sorcerer4,Sorcerer,WildMagic,4,MagicInitiate,22,13,8,16,13,12,11,15,,Acrobatics|Arcana|Perception|Performance|Persuasion,Quarterstaff|Dagger,MageHand_0|DancingLights_0|ChillTouch_0|MinorIllusion_0|RayofFrost_0|ShockingGrasp_0|Prestidigitation_0|MagicMissile_1|DetectMagic_1|Thunderwave_1|MageArmor_1|ScorchingRay_2|Levitate_2|AlterSelf_2,061218,,,,Elf,MageHand_0|DancingLights_0|ChillTouch_0|MinorIllusion_0|RayofFrost_0|ShockingGrasp_0|Prestidigitation_0|MagicMissile_1|DetectMagic_1|Thunderwave_1|MageArmor_1|ScorchingRay_2|Levitate_2|AlterSelf_2,Quarterstaff|Dagger,47
7c741f,HighElf,Entertainer,20180611T20:00:02Z,Sorcerer4,Sorcerer,WildMagic,4,MagicInitiate,22,13,8,16,13,12,11,15,,Acrobatics|Arcana|Perception|Performance|Persuasion,Quarterstaff|Dagger,MageHand_0|DancingLights_0|ChillTouch_0|MinorIllusion_0|RayofFrost_0|ShockingGrasp_0|Prestidigitation_0|MagicMissile_1|DetectMagic_1|Thunderwave_1|MageArmor_1|ScorchingRay_2|Levitate_2|AlterSelf_2,061118,,,,Elf,MageHand_0|DancingLights_0|ChillTouch_0|MinorIllusion_0|RayofFrost_0|ShockingGrasp_0|Prestidigitation_0|MagicMissile_1|DetectMagic_1|Thunderwave_1|MageArmor_1|ScorchingRay_2|Levitate_2|AlterSelf_2,Quarterstaff|Dagger,47
b11a5a,ForestGnome,ClanCrafter,20180611T20:11:44Z,Cleric4,Cleric,ForgeDomain,4,WarCaster,31,16,14,11,14,10,15,10,,History|Religion|Insight|Medicine,Mace,Mending_0|SacredFlame_0|Guidance_0|Identify_1|SearingSmite_1|HealingWord_1|Bless_1|InflictWounds_1|Sanctuary_1|HeatMetal_2|MagicWeapon_2|Silence_2|ZoneofTruth_2|SpiritualWeapon_2,061118,,,,Gnome,Mending_0|SacredFlame_0|Guidance_0|Identify_1|SearingSmite_1|HealingWord_1|Bless_1|InflictWounds_1|Sanctuary_1|HeatMetal_2|MagicWeapon_2|Silence_2|ZoneofTruth_2|SpiritualWeapon_2,Mace,47
c85eee,HighElf,Entertainer,20180612T23:25:56Z,Sorcerer4,Sorcerer,WildMagic,4,MagicInitiate,22,13,8,16,13,12,11,15,,Acrobatics|Arcana|Perception|Performance|Persuasion,Quarterstaff|Dagger,MageHand_0|DancingLights_0|ChillTouch_0|MinorIllusion_0|RayofFrost_0|ShockingGrasp_0|Prestidigitation_0|MagicMissile_1|DetectMagic_1|Thunderwave_1|MageArmor_1|ScorchingRay_2|Levitate_2|AlterSelf_2,061218,,,,Elf,MageHand_0|DancingLights_0|ChillTouch_0|MinorIllusion_0|RayofFrost_0|ShockingGrasp_0|Prestidigitation_0|MagicMissile_1|DetectMagic_1|Thunderwave_1|MageArmor_1|ScorchingRay_2|Levitate_2|AlterSelf_2,Quarterstaff|Dagger,47
2f375b,Bugbear,FarTraveler,20180409T12:11:40Z,Fighter4,Fighter,EldritchKnight,4,MediumArmorMaster,28,20,16,16,10,14,10,8,,Athletics|Acrobatics|Stealth|Insight|Perception,Whisper|Handaxe,TollOfTheDead_0|BoomingBlade_0|Shield_1|AbsorbElements_1|HealingElixar_1,040918,,,,Bugbear,TolltheDead_0|BoomingBlade_0|Shield_1|AbsorbElements_1|HealingWord_1,Handaxe,47
b6e2b6,HalfOrc,Knight,20180416T21:33:57Z,Fighter4,Fighter,Cavalier,4,HeavyArmorMaster,40,19,18,10,16,11,10,10,,Athletics|History|AnimalHandling|Survival|Intimidation|Persuasion,Battleaxe|CBowlight|Lance,,041618,,,,HalfOrc,,Battleaxe|CBowLight|Lance,47
6c03ba,WoodElf,FolkHero,20180416T21:33:57Z,Ranger4,Ranger,GloomStalker,4,,32,16,10,19,14,12,14,8,LawfulGood,Athletics|Stealth|Investigation|AnimalHandling|Perception|Survival,Spear|Quarterstaff|Longbow,DisguiseSelf_1|AnimalFriendship_1|Goodberry_1|Hunter'sMark_1,041618,LG,G,L,Elf,DisguiseSelf_1|AnimalFriendship_1|Goodberry_1|HuntersMark_1,Spear|Quarterstaff|Longbow,47
45c534,WoodElf,Acolyte,20180416T21:33:57Z,Monk4,Monk,WayoftheKensei,4,,45,20,11,20,19,14,20,14,,Acrobatics|Stealth|Investigation|Religion|Insight|Perception,Unarmedstrike|Quarterstaff|Katana|Longbow,,041618,,,,Elf,,UnarmedStrike|Quarterstaff|Longbow,47
2229dc,Serpentblood,Criminal,20180423T03:53:46Z,Rogue4,Rogue,Swashbuckler,4,DualWielder,40,14,8,15,14,13,13,12,,Acrobatics|SleightofHand|Stealth|Investigation|Perception|Deception,Dagger|Lighthammer,,042218,,,,YaunTi,,Dagger|Lighthammer,47
d09fda,DarkElf,HauntedOne,20180501T04:38:21Z,Paladin4,Paladin,OathofConquest,4,Alert,36,18,10,18,14,8,10,16,,Investigation|Insight|Perception|Survival|Persuasion,Javelin|Rapier,ArmorofFrost_1|Command_1|CureWounds_1,043018,,,,Elf,Command_1|CureWounds_1,Javelin|Rapier,47
e17d4d,WoodElf,UrbanBountyHunter,20180417T01:01:30Z,Rogue4,Rogue,Scout,4,Observant,23,14,10,17,10,10,15,14,ChaoticNeutral,Acrobatics|SleightofHand|Stealth|Investigation|Nature|Insight|Perception|Survival|Persuasion,Shortsword|Shortbow|Dagger,,041618,CN,N,C,Elf,,Shortsword|Shortbow|Dagger,47
b59c79,Variant,HauntedOne,20180506T22:15:31Z,Rogue4,Rogue,Scout,4,ElvenAccuracy,44,15,12,19,17,16,13,18,,Acrobatics|SleightofHand|Stealth|Investigation|Nature|Insight|Perception|Survival|Persuasion,Rapier|Shortbow|Dagger,,050618,,,,HalfElf,,Rapier|Shortbow|Dagger,47
8d0f83,Triton,Courtier,20180426T03:13:07Z,Bard4,Bard,CollegeofValor,4,MagicInitiate,38,14,13,16,17,13,14,17,LG,Athletics|Insight|Perception|Intimidation|Persuasion,Rapier|Dagger,,042518,LG,G,L,Triton,,Rapier|Dagger,47
45c534,Goblin,Criminal,20180428T00:49:51Z,Rogue4,Rogue,Assassin,4,,31,15,10,19,15,13,10,10,,SleightofHand|Stealth|Investigation|Insight|Perception|Deception,Rapier|Shortbow|Dagger,,042718,,,,Goblin,,Rapier|Shortbow|Dagger,47
30f180,HalfElf,Custom,20180516T00:40:05Z,Rogue4,Rogue,Swashbuckler,4,Mobile,23,14,8,16,11,12,13,16,,Arcana|Investigation|AnimalHandling|Insight|Deception|Persuasion,Rapier|Shortbow|Dagger,,051518,,,,HalfElf,,Rapier|Shortbow|Dagger,47
9ba8c2,LightfootHalfling,Custom,20180516T00:46:28Z,Wizard4,Wizard,SchoolofAbjuration,4,BountifulLuck,22,10,8,10,14,16,12,16,,Arcana|Investigation|Religion|Performance,Quarterstaff,MageHand_0|Friends_0|Bonfire_0|Frostbite_0|Sleep_1|MagicMissile_1|MageArmor_1|Shield_1|Identify_1|Mirrorimage_2|SpiderClimb_2|MagicWeapon_2,051518,,,,Halfling,MageHand_0|Friends_0|Frostbite_0|Sleep_1|MagicMissile_1|MageArmor_1|Shield_1|Identify_1|MirrorImage_2|SpiderClimb_2|MagicWeapon_2,Quarterstaff,47
d2613e,GhastlyHalfling,Custom,20180516T00:52:47Z,Rogue4,Rogue,ArcaneTrickster,4,,35,13,8,14,16,14,16,8,,Stealth|Investigation|AnimalHandling|Insight|Performance,Rapier|Shortbow|Dagger,MageHand_0|FireBolt_0|DancingLights_0|FindFamiliar_1|Tasha'sLulz_1|Catapult_1,051518,,,,Halfling,MageHand_0|FireBolt_0|DancingLights_0|FindFamiliar_1|Catapult_1,Rapier|Shortbow|Dagger,47
169b93,HalfOrc,Acolyte,20180516T00:26:30Z,Barbarian4,Barbarian,PathoftheAncestralGuardian,4,Tough,53,13,16,10,16,8,13,12,,Athletics|Religion|Insight|Perception|Intimidation|Persuasion,Greataxe|Handaxe|Javelin,,051518,,,,HalfOrc,,Greataxe|Handaxe|Javelin,47
30b9a2,Firbolg,Nerd,20180516T00:19:41Z,Wizard4,Wizard,SchoolofEvocation,4,Tough,34,9,12,8,14,15,16,10,,Arcana|Investigation|Insight|Performance,Quarterstaff,OnOff_0|Light_0|LightningLure_0|ShockingGrasp_0|ColorSpray_1|WitchBolt_1|FindFamiliar_1|Identify_1|Knock_2|EnlargeReduce_2|ScorchingRay_2,051518,,,,Firbolg,Light_0|LightningLure_0|ShockingGrasp_0|ColorSpray_1|WitchBolt_1|FindFamiliar_1|Identify_1|Knock_2|EnlargeReduce_2|ScorchingRay_2,Quarterstaff,47
3716ff,Dragonborn,Outlander,20180516T20:50:54Z,Barbarian4,Barbarian,PathoftheAncestralGuardian,4,,50,13,18,10,16,10,10,12,,Athletics|Perception|Survival|Intimidation,Greataxe|Handaxe|Javelin,,051618,,,,Dragonborn,,Greataxe|Handaxe|Javelin,47
7e0794,Kenku,Outlander,20180519T10:31:19Z,Ranger4,Ranger,HorizonWalker,4,Sharpshooter,28,14,10,16,10,8,16,14,,Athletics|SleightofHand|Stealth|AnimalHandling|Perception|Survival|Deception,Shortsword|Longbow,ProtectionfromEvilandGood_1,051918,,,,Kenku,ProtectionfromEvilandGood_1,Shortsword|Longbow,47
7a2bfc,Kenku,Criminal,20180527T20:14:52Z,Warlock3,Warlock,TheCelestial,3,,13,13,8,15,10,14,13,15,,SleightofHand|Stealth|Arcana|Religion|Deception,CBowLight|Dagger,Light_0|SacredFlame_0|EldritchBlast_0|AgonizingBlast(ELDRITCHINVOCATION)_0|MaskOfManyFaces(ELDRITCHINVOCATION)_0|Prestidigitation_0|Guidance(PactoftheTome)_0|TrueStrike(PactoftheTome)_0|MageHand(PactoftheTome)_0|CureWounds_1|GuidingBolt_1|HellishRebuke_1|ProtectionfromEvilandGood_1|LesserRestoration_2|FlamingSphere_2|MirrorImage_2|MistyStep_2,052718,,,,Kenku,Light_0|SacredFlame_0|EldritchBlast_0|EldritchBlast_0|Prestidigitation_0|Guidance_0|TrueStrike_0|MageHand_0|CureWounds_1|GuidingBolt_1|HellishRebuke_1|ProtectionfromEvilandGood_1|LesserRestoration_2|FlamingSphere_2|MirrorImage_2|MistyStep_2,CBowLight|Dagger,13
c02874,Tiefling,Acolyte,20180628T20:49:25Z,Bard3,Bard,CollegeofGlamour,3,,27,13,8,15,14,10,9,17,,SleightofHand|Religion|AnimalHandling|Insight|Performance,Mace|Dagger,,062818,,,,Tiefling,,Mace|Dagger,13
cb7e78,HillDwarf,Urchin,20180827T21:49:48Z,Druid3,Druid,CircleofDreams,3,,16,14,11,16,17,16,18,13,,SleightofHand|Stealth|Arcana|Perception,Quarterstaff|Scimitar,Druidcraft_0|magicstone_0|Detectmagic(r)_1|Absorbelements_1|Healingword_1|Goodberry_1|Createordestroywater_1|Earthtremmor_1|Speakwithanimals(r)_1|Heatmetal_2|Moonbeam_2|Flameblade_2,082718,,,,Dwarf,Druidcraft_0|MagicStone_0|DetectMagic_1|AbsorbElements_1|HealingWord_1|Goodberry_1|CreateorDestroyWater_1|EarthTremor_1|SpeakwithAnimals_1|HeatMetal_2|Moonbeam_2|FlameBlade_2,Quarterstaff|Scimitar,13
7b790b,Human,Noble,20180821T04:08:16Z,Paladin3,Paladin,OathofVengeance,3,MagicInitiate,25,18,15,12,13,10,10,16,LawfulEvil,Athletics|History|Medicine|Intimidation|Persuasion,Longsword|+1Longsword2H|+1Longsword1H|Longbow,EldritchBlast_0|Prestidigitation_0|Hex_1|CureWounds_1|SearingSmite_1|Bane_1|HuntersMark_1,082018,LE,E,L,Human,EldritchBlast_0|Prestidigitation_0|Hex_1|CureWounds_1|SearingSmite_1|Bane_1|HuntersMark_1,Longsword|Longbow,13
0420ee,LineageGlas,Criminal,20180709T22:34:50Z,Sorcerer3,Sorcerer,WildMagic,3,,22,13,8,16,15,8,8,17,,Stealth|Insight|Deception|Persuasion,CBowlight|Dagger,MinorIllusion_0|Firebolt_0|PoisonSpray_0|Friends_0|MageArmor_1|DisguiseSelf_1|ScorchingRay_2|Suggestion_2,070918,,,,Tiefling,MinorIllusion_0|FireBolt_0|PoisonSpray_0|Friends_0|MageArmor_1|DisguiseSelf_1|ScorchingRay_2|Suggestion_2,CBowLight|Dagger,13
aecead,GhastlyHalfling,Outlander,20180705T20:37:04Z,Druid3,Druid,CircleoftheMoon,3,,27,16,7,14,16,8,17,13,neutralgood,Athletics|Nature|Perception|Survival,Scimitar|ProduceFlame,Druidcraft_0|ProduceFlame_0|Goodberry_1|CreateOrDestroyWater_1|HealingWord_1|CureWounds_1|LesserRestoration_2|HealingSpirit_2|PassWithoutTrace_2|Darkvision_2,070518,NG,G,N,Halfling,Druidcraft_0|ProduceFlame_0|Goodberry_1|CreateorDestroyWater_1|HealingWord_1|CureWounds_1|LesserRestoration_2|HealingSpirit_2|PassWithoutTrace_2|Darkvision_2,Scimitar,13
c42383,Human,FarTraveler,20180711T13:57:38Z,Monk3,Monk,WayoftheFourElements,3,Charger,24,16,8,17,15,8,16,8,,Acrobatics|Stealth|Insight|Perception,Shortsword|Dart|Unarmedstrike,,071118,,,,Human,,Shortsword|Dart|UnarmedStrike,13
e318fe,Dragonborn,MercenaryVeteran,20180721T05:52:36Z,Paladin3,Paladin,OathofConquest,3,,30,17,17,9,12,10,10,16,,Athletics|Insight|Medicine|Persuasion,Warhammer|Javelin,ArmorofFrost_1|Command_1,072018,,,,Dragonborn,Command_1,Warhammer|Javelin,13
4eb2e3,Firbolg,FactionAgent,20180716T02:14:30Z,Cleric3,Cleric,ForgeDomain,3,,24,17,14,9,15,12,17,12,,History|Religion|Insight|Persuasion,Mace|CBowlight,Identify_1|SearingSmite_1|HeatMetal_2|MagicWeapon_2,071518,,,,Firbolg,Identify_1|SearingSmite_1|HeatMetal_2|MagicWeapon_2,Mace|CBowLight,13
1e10e4,Goliath,ClanCrafter,20180607T00:34:21Z,Barbarian3,Barbarian,PathoftheBerserker,3,,35,15,17,14,16,8,8,10,cn,Athletics|History|Insight|Perception|Intimidation,Maul|Handaxe|Javelin,,060618,CN,N,C,Goliath,,Maul|Handaxe|Javelin,13
ec42d6,Goliath,Knight,20180731T16:23:43Z,Fighter3,Fighter,EldritchKnight,3,,28,17,17,10,14,15,10,8,TrueNeutral,Athletics|Arcana|History|AnimalHandling|Persuasion,Greatsword|CBowheavy|Handaxe,,073118,NN,N,N,Goliath,,Greatsword|CBowHeavy|Handaxe,13
5bc7e7,Turtle,Acolyte,20180729T20:12:07Z,Cleric3,Cleric,TrickeryDomain,3,,30,19,16,10,14,10,15,10,,Religion|Insight|Medicine|Survival|Persuasion,Mace|LightHammer,CharmPerson_1|DisguiseSelf_1|MirrorImage_2|PassWithoutTrace_2,072918,,,,Turtle,CharmPerson_1|DisguiseSelf_1|MirrorImage_2|PassWithoutTrace_2,Mace|Lighthammer,13
48ad18,Lizardfolk,FarTraveler,20180902T17:36:22Z,Paladin3,Paladin,OathofVengeance,3,,29,20,16,11,13,10,10,15,ChaoticNeutral,AnimalHandling|Insight|Perception|Survival,Battleaxe|Javelin,LayOnHands_0|DivineSense_0|WrathfulSmite_1|DivineSmite_1|Bane_1|HuntersMark_1|CompelledDuel_1|ThunderousSmite_1|Command_1,090218,CN,N,C,Lizardfolk,MageHand_0|WrathfulSmite_1|Bane_1|HuntersMark_1|CompelledDuel_1|ThunderousSmite_1|Command_1,Battleaxe|Javelin,13
c90f9b,Human,Soldier,20180905T00:26:42Z,Fighter3,Fighter,Champion,3,,28,16,16,15,15,12,13,12,,Athletics|Acrobatics|Perception|Intimidation,Greataxe|Lance|CBowlight,,090418,,,,Human,,Greataxe|Lance|CBowLight,13
01c75e,Goliath,Outlander,20180804T02:12:03Z,Barbarian3,Barbarian,PathoftheBerserker,3,,38,15,17,13,18,12,13,14,,Athletics|AnimalHandling|Survival|Intimidation,Greataxe|Handaxe|Javelin,,080318,,,,Goliath,,Greataxe|Handaxe|Javelin,13
f797bc,WoodElf,ClanCrafter,20180621T02:25:11Z,Rogue3,Rogue,Assassin,3,,24,14,8,17,14,8,13,14,,Stealth|History|Investigation|Insight|Perception|Deception|Performance,Rapier|Shortbow|Dagger,,062018,,,,Elf,,Rapier|Shortbow|Dagger,13
d6525c,WoodElf,Urchin,20180830T01:02:20Z,Rogue3,Rogue,Assassin,3,,24,16,11,20,12,13,14,12,,Acrobatics|SleightofHand|Stealth|Investigation|Perception|Deception|Persuasion,Rapier|Shortbow|Dagger,,082918,,,,Elf,,Rapier|Shortbow|Dagger,13
988876,Human,Sailor,20180529T18:21:43Z,Druid3,Druid,CircleoftheMoon,3,Prodigy,27,13,12,14,16,12,17,16,,Athletics|Nature|Insight|Perception|Survival|Intimidation,Javelin|Quarterstaff,,052918,,,,Human,,Javelin|Quarterstaff,13
292808,FireGenasi,Noble,20180708T15:46:26Z,Sorcerer3,Sorcerer,WildMagic,3,,18,10,8,10,14,14,14,15,,Arcana|History|Insight|Persuasion,Dagger|Dagger,,070818,,,,Genasi,,Dagger,13
2c1c82,Changeling,FarTraveler,20180822T16:53:48Z,Warlock3,Warlock,TheHexblade,3,DualWielder,18,16,12,16,11,10,10,16,ChaoticGood,Arcana|Investigation|Insight|Perception|Deception|Persuasion,Dagger|Longsword|Sling|ShadowBlade,EldritchBlast_0|Prestidigitation_0|Hex_1|Blur_2|ShadowBlade_2|Shatter_2,082218,CG,G,C,,EldritchBlast_0|Prestidigitation_0|Hex_1|Blur_2|ShadowBlade_2|Shatter_2,Dagger|Longsword|Sling,13
04be37,SeaElf,Sailor,20180627T15:26:47Z,Wizard3,Wizard,SchoolofConjuration,3,,24,13,15,16,14,12,10,8,,Athletics|Investigation|Insight|Perception,Dagger,,062718,,,,Elf,,Dagger,13
d63bef,WoodElf,FarTraveler,20180904T07:26:17Z,Cleric3,Cleric,GraveDomain,3,,30,18,13,16,14,10,18,12,,Religion|Insight|Medicine|Perception,Shortbow|Shortsword|Dagger,SparetheDying_0|Bane_1|FalseLife_1|GentleRepose_2|RayofEnfeeblement_2,090418,,,,Elf,SparetheDying_0|Bane_1|FalseLife_1|GentleRepose_2|RayofEnfeeblement_2,Shortbow|Shortsword|Dagger,13
bfa485,Human,Charlatan,20180807T05:26:52Z,Monk3,Monk,WayoftheKensei,3,Prodigy,24,18,14,18,15,9,18,14,NeutralEvil,Acrobatics|SleightofHand|Stealth|Insight|Perception|Deception,Dart|Unarmedstrike|Whip,,080618,NE,E,N,Human,,Dart|UnarmedStrike|Whip,13
21ef24,GrayDwarf,MercenaryVeteran,20180528T02:18:31Z,Barbarian3,Barbarian,PathoftheBattlerager,3,,35,17,16,12,17,10,10,9,,Athletics|AnimalHandling|Perception|Persuasion,Greataxe|Handaxe|Javelin,,052718,,,,Dwarf,,Greataxe|Handaxe|Javelin,13
f04c3d,Goliath,clanhero,20180624T02:19:02Z,Monk3,Monk,WayoftheSunSoul,3,,30,14,15,17,16,9,12,11,neutral,Athletics|Acrobatics|History|Insight|Intimidation,Spear|Dart|Unarmedstrike,,062318,NN,N,N,Goliath,,Spear|Dart|UnarmedStrike,13
f3ff2e,ForestGnome,Hermit,20180619T10:10:16Z,Ranger3,Ranger,Hunter,3,,25,16,8,16,13,14,14,10,,Investigation|Religion|Medicine|Perception|Survival,Shortsword|Longbow,,061918,,,,Gnome,,Shortsword|Longbow,13
7897b9,Dragonborn,Criminal,20180624T11:04:20Z,Barbarian3,Barbarian,PathoftheBerserker,3,,32,15,20,16,15,13,13,13,,Athletics|Stealth|Deception|Intimidation,Greataxe|Handaxe|Javelin,,062418,,,,Dragonborn,,Greataxe|Handaxe|Javelin,13
f1414c,Human,Hermit,20180525T17:11:39Z,Monk3,Monk,WayoftheOpenHand,3,,27,15,13,16,14,9,15,11,NeutralGood,Athletics|Acrobatics|Religion|Medicine,Quarterstaff|Dart|Unarmedstrike,,052518,NG,G,N,Human,,Quarterstaff|Dart|UnarmedStrike,13
8630f0,Firbolg,Acolyte,20180812T20:29:31Z,Cleric3,Cleric,GraveDomain,3,,16,18,20,16,18,17,18,16,LG,Religion|Insight|Medicine|Persuasion,Mace|Dagger|Longsword,SparetheDying_0|Bane_1|FalseLife_1|GentleRepose_2|RayofEnfeeblement_2,081218,LG,G,L,Firbolg,SparetheDying_0|Bane_1|FalseLife_1|GentleRepose_2|RayofEnfeeblement_2,Mace|Dagger|Longsword,13
521eb9,WoodElf,Custom,20180706T21:29:18Z,Druid3,Druid,CircleoftheShepherd,3,,20,14,14,12,12,14,16,8,,Nature|AnimalHandling|Medicine|Perception|Survival,Quarterstaff|Shortbow|Longsword,ThornWhip_0|Guidance_0|HealingWord_1|AnimalFriendship_1|IceKnife_1|CureWounds_1|BeastSense_2|HeatMetal_2,070618,,,,Elf,ThornWhip_0|Guidance_0|HealingWord_1|AnimalFriendship_1|IceKnife_1|CureWounds_1|BeastSense_2|HeatMetal_2,Quarterstaff|Shortbow|Longsword,13
965e16,MountainDwarf,Soldier,20180709T20:37:25Z,Ranger3,Ranger,Hunter,3,,28,16,16,15,14,9,14,14,,Athletics|Stealth|Perception|Survival|Intimidation,Handaxe|Handaxe|Longbow,,070918,,,,Dwarf,,Handaxe|Longbow,13
f1199f,Human,Soldier,20180629T00:21:31Z,Fighter3,Fighter,BattleMaster,3,Linguist,23,16,14,16,8,11,14,12,,Athletics|SleightofHand|Perception|Survival|Intimidation,Rapier|Shortsword|Handaxe,,062818,,,,Human,,Rapier|Shortsword|Handaxe,13
c5ddda,Turtle,Sailor,20180526T20:37:33Z,Fighter3,Fighter,Samurai,3,,36,16,16,12,14,10,12,12,,Athletics|Acrobatics|AnimalHandling|Perception|Survival|Performance,CBowheavy|Greataxe|CBowlight,,052618,,,,Turtle,,CBowHeavy|Greataxe|CBowLight,13
a12c42,Goblin,Acolyte,20180526T14:45:06Z,Wizard3,Wizard,SchoolofEvocation,3,,16,12,8,14,13,15,14,11,,Arcana|Investigation|Religion|Insight,Dagger,,052618,,,,Goblin,,Dagger,13
6cd6ef,LightfootHalfling,Criminal,20180526T14:39:10Z,Rogue3,Rogue,Thief,3,,24,14,10,17,12,10,9,16,,Acrobatics|SleightofHand|Stealth|Perception|Deception|Intimidation,Rapier|Shortbow|Dagger,,052618,,,,Halfling,,Rapier|Shortbow|Dagger,13
6fef89,HillDwarf,MercenaryVeteran,20180526T14:43:06Z,Sorcerer3,Sorcerer,DraconicBloodline,3,,24,13,10,10,13,12,15,15,,Athletics|Arcana|Deception|Persuasion,Quarterstaff|Dagger,,052618,,,,Dwarf,,Quarterstaff|Dagger,13
b7e31d,Tiefling,Acolyte,20180526T14:46:48Z,Cleric3,Cleric,WarDomain,3,,21,18,13,12,10,12,15,14,,History|Religion|Insight|Persuasion,Warhammer|CBowlight,DivineFavor_1|ShieldofFaith_1|MagicWeapon_2|SpiritualWeapon_2,052618,,,,Tiefling,DivineFavor_1|ShieldofFaith_1|MagicWeapon_2|SpiritualWeapon_2,Warhammer|CBowLight,13
f109bf,Human,Noble,20180527T09:57:15Z,Wizard3,Wizard,SchoolofIllusion,3,Prodigy,11,11,8,12,8,16,16,13,,Arcana|History|Investigation|Perception|Persuasion,Quarterstaff,,052718,,,,Human,,Quarterstaff,13
a45bd0,HalfElf,MercenaryVeteran,20180526T14:40:13Z,Fighter3,Fighter,Champion,3,,28,18,16,14,13,10,10,14,,Athletics|Acrobatics|Survival|Deception|Intimidation|Persuasion,Greatsword|Handaxe,,052618,,,,HalfElf,,Greatsword|Handaxe,13
0a34ee,Human,FolkHero,20180526T14:36:33Z,Paladin3,Paladin,OathofDevotion,3,Charger,29,18,16,10,12,10,13,14,,Athletics|Religion|AnimalHandling|Survival|Persuasion,Warhammer,ProtectionfromEvilandGood_1|Sanctuary_1,052618,,,,Human,ProtectionfromEvilandGood_1|Sanctuary_1,Warhammer,13
1ae35a,DeepGnome,HauntedOne,20180526T14:50:20Z,Monk3,Monk,WayofShadow,3,,23,15,9,16,12,12,14,12,,Acrobatics|Stealth|Arcana|Survival,Handaxe|Dart|Unarmedstrike,,052618,,,,Gnome,,Handaxe|Dart|UnarmedStrike,13
6588f3,Dragonborn,MercenaryVeteran,20180726T23:39:28Z,Fighter3,Fighter,BattleMaster,3,,36,19,16,11,14,11,11,13,,Athletics|Acrobatics|Intimidation|Persuasion,Lance|CBowlight,,072618,,,,Dragonborn,,Lance|CBowLight,13
1eb888,WoodElf,Urchin,20180606T16:45:02Z,Monk3,Monk,WayoftheOpenHand,3,,29,15,12,17,14,10,14,8,,Acrobatics|SleightofHand|Stealth|Insight|Perception,Shortsword|Unarmedstrike|Longbow|Dagger|Dagger,,060618,,,,Elf,,Shortsword|UnarmedStrike|Longbow|Dagger,13
65a106,Goblin,Sage,20180709T07:45:41Z,Druid3,Druid,CircleofDreams,3,,24,15,13,14,11,14,15,8,ChaoticGood,Arcana|History|Nature|Insight,Scimitar,,070918,CG,G,C,Goblin,,Scimitar,13
ee2cdf,Tiefling,Entertainer,20180709T07:48:43Z,Sorcerer3,Sorcerer,StormSorcery,3,,21,12,8,14,12,14,10,17,,Acrobatics|Arcana|Deception|Performance,Spear|Dagger,,070918,,,,Tiefling,,Spear|Dagger,13
cc3115,EladrinDMG,Acolyte,20180709T07:44:02Z,Cleric3,Cleric,LifeDomain,3,,24,18,8,14,10,14,15,14,ChaoticNeutral,History|Religion|Insight|Medicine|Perception,Mace|Javelin,Bless_1|CureWounds_1|LesserRestoration_2|SpiritualWeapon_2,070918,CN,N,C,,Bless_1|CureWounds_1|LesserRestoration_2|SpiritualWeapon_2,Mace|Javelin,13
f11bbc,MountainDwarf,MercenaryVeteran,20180628T14:24:44Z,Barbarian3,Barbarian,PathoftheZealot,3,,45,14,17,13,16,8,10,12,ChaoticGood,Athletics|Survival|Intimidation|Persuasion,Greataxe|Handaxe|Javelin,,062818,CG,G,C,Dwarf,,Greataxe|Handaxe|Javelin,13
74591b,Human,Noble,20180628T13:37:00Z,Rogue3,Rogue,Assassin,3,,24,14,9,16,11,14,13,15,,SleightofHand|Stealth|History|Deception|Performance|Persuasion,Rapier|Shortbow|Dagger,,062818,,,,Human,,Rapier|Shortbow|Dagger,13
13e4e4,Human,Entertainer,20180729T09:33:04Z,Monk3,Monk,WayoftheFourElements,3,,30,16,10,16,14,10,16,11,,Athletics|Acrobatics|Stealth|Performance,Quarterstaff|Dart|Unarmedstrike|FistofWind(2Ki),,072918,,,,Human,,Quarterstaff|Dart|UnarmedStrike,13
24f0e8,Tiefling,Charlatan,20180526T22:19:41Z,Rogue3,Rogue,Mastermind,3,,15,12,11,13,10,12,14,16,,SleightofHand|Stealth|Insight|Perception|Deception|Persuasion,Rapier|Shortbow|Dagger,,052618,,,,Tiefling,,Rapier|Shortbow|Dagger,13
89e62b,HighElf,Sage,20180526T22:18:59Z,Wizard3,Wizard,SchoolofEvocation,3,,21,12,10,14,13,16,10,13,,Arcana|History|Religion|Insight|Perception,Dagger,,052618,,,,Elf,,Dagger,13
fc027e,Meadowguard,GuildArtisan,20180617T09:52:41Z,Paladin3,Paladin,OathofFreeCommerce,3,,22,19,15,10,10,10,14,15,,Athletics|Insight|Medicine|Persuasion,Longsword|Javelin,identify_1|unseenservant_1,061718,,,,,Identify_1|UnseenServant_1,Longsword|Javelin,13
